method,e2e_m,e2e_m,e2e_m,e2e_socp,e2e_socp,e2e_socp,linreg,linreg,linreg,nominal,nominal,nominal
k,10,15,20,10,15,20,10,15,20,10,15,20
2015-01-30,1.0413579410518605,1.0334680745230223,1.03888731441943,1.0465930822523937,1.0393926967066907,1.0456128756585434,1.0118757789608372,1.0118757789608372,1.0118757789608372,1.0038496911229398,1.0029925363678267,1.0029925363678267
2015-02-02,1.042836605994271,1.0350275954220944,1.0405135985484422,1.0491233928409038,1.0419252446933056,1.048143504920549,1.0168415341555672,1.0168415341555672,1.0168415341555672,1.0082964071351963,1.0076754557298406,1.0076754557298406
2015-02-03,1.0611817518506566,1.0549308848806014,1.0602975812018667,1.069495481197802,1.0628751638454341,1.0685947682179757,1.0240324542326145,1.0240324542326145,1.0240324542326145,1.0189946383032842,1.0182910674276207,1.0182910674276207
2015-02-04,1.0548086668935024,1.0480116218497728,1.0532087650207325,1.062423639948238,1.055879662453432,1.061533336502286,1.0155983992864441,1.0155983992864441,1.0155983992864441,1.009510718849705,1.0095301196104192,1.0095301196104192
2015-02-05,1.0905609394680091,1.087424539481951,1.0931405286620297,1.1081489431796978,1.102536759141888,1.1073862769186724,1.023498377646825,1.023498377646825,1.023498377646825,1.0167532406253965,1.0169766117310175,1.0169766117310175
2015-02-06,1.0975909962643255,1.095799122931154,1.1016665914823256,1.1210268205772793,1.1162418066980484,1.120377222123771,1.0062105234509768,1.0062105234509768,1.0062105234509768,1.0045657391946594,1.0042846371656575,1.0042846371656575
2015-02-09,1.089764659198584,1.0885223503666883,1.0938065644186818,1.1104619744674349,1.105991678992707,1.1098553122559083,0.9989568547708061,0.9989568547708061,0.9989568547708061,1.0016026225029357,1.0013121244058083,1.0013121244058083
2015-02-10,1.0955853114984502,1.0943645124642125,1.099044215560154,1.115370877469052,1.1115930382896666,1.1148587589212169,1.0135422014378337,1.0135422014378337,1.0135422014378337,1.0171982788147316,1.0164625720473441,1.0164625720473441
2015-02-11,1.095657118749327,1.0935554793692022,1.0971910589384042,1.1111556381041665,1.1081382083279325,1.110747253746792,1.0110179974724782,1.0110179974724782,1.0110179974724782,1.020369314853571,1.0185205716573955,1.0185205716573955
2015-02-12,1.1039715755273223,1.1020655196118332,1.1057920233380887,1.122570367882451,1.1199149130587223,1.122211372404857,1.0026187726045381,1.0026187726045381,1.0026187726045381,1.0134114761458504,1.0120651939700207,1.0120651939700207
2015-02-13,1.1031848583918225,1.1006402854382447,1.1042115887282484,1.119951855734051,1.11720581361811,1.119580504928255,0.9944997229685789,0.9944997229685789,0.9944997229685789,1.0081012168702477,1.0069172612198063,1.0069172612198063
2015-02-17,1.1019023046334893,1.0973709095100612,1.1017150831883782,1.116598650498937,1.1123166999210015,1.1160179082471324,0.9908434408696672,0.9908434408696672,0.9908434408696672,1.0041422284645094,1.0029758796120933,1.0029758796120933
